dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,181,181,8,draft|draft_verify,261.77215576171875,143.63884925842285,0.0,435,41,436,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,181,181,9,draft|draft_verify|target|target_rescue_verify,410.36200523376465,284.82842445373535,406.9061279296875,476,68,998,18,476,54,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,181,181,10,draft|draft_verify|target|target_rescue_verify,337.03112602233887,271.1327075958252,378.6928653717041,530,65,1100,20,530,47,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,182,182,1,draft|draft_verify,159.77740287780762,30.918359756469727,0.0,103,32,81,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,182,182,2,draft|draft_verify,258.95071029663086,32.19723701477051,0.0,135,43,126,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,182,182,3,draft|draft_verify,287.91046142578125,61.10191345214844,0.0,178,58,186,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,182,182,4,draft|draft_verify,333.90212059020996,64.03851509094238,0.0,236,57,245,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,182,182,5,draft|draft_verify,113.13271522521973,84.15484428405762,0.0,293,15,262,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,183,183,1,draft|draft_verify,228.9128303527832,22.793054580688477,0.0,80,34,60,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,183,183,2,draft|draft_verify,425.49920082092285,58.501243591308594,0.0,114,80,142,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,183,183,3,draft|draft_verify|target|target_rescue_verify,555.3321838378906,142.47417449951172,800.9450435638428,194,99,489,6,194,102,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,183,183,4,draft|draft_verify,450.8640766143799,92.5300121307373,0.0,296,71,319,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,183,183,5,draft|draft_verify,145.2314853668213,108.09588432312012,0.0,367,22,343,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,184,184,1,draft|draft_verify,133.33630561828613,34.84058380126953,0.0,104,29,79,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,184,184,2,draft|draft_verify,481.658935546875,67.66533851623535,0.0,133,113,194,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,184,184,3,draft|draft_verify,205.86609840393066,68.09020042419434,0.0,246,44,240,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,184,184,4,draft|draft_verify,1566.1306381225586,142.37666130065918,0.0,290,273,515,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,184,184,5,draft|draft_verify,134.5202922821045,131.2546730041504,0.0,563,17,534,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,1,draft|draft_verify,74.20468330383301,31.154155731201172,0.0,119,19,84,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,2,draft|draft_verify,198.74024391174316,49.59607124328613,0.0,138,46,131,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,3,draft|draft_verify,65.38271903991699,54.66294288635254,0.0,184,14,147,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,4,draft|draft_verify,194.5345401763916,57.7390193939209,0.0,198,42,191,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,5,draft|draft_verify,34.78598594665527,60.50896644592285,0.0,240,5,198,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,6,draft|draft_verify,94.05994415283203,61.02585792541504,0.0,245,20,220,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,7,draft|draft_verify,165.81106185913086,62.33620643615723,0.0,265,30,252,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,8,draft|draft_verify,442.9018497467041,92.92435646057129,0.0,295,70,324,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,9,draft|draft_verify,62.84284591674805,93.05787086486816,0.0,365,9,335,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,10,draft|draft_verify,120.34368515014648,92.4379825592041,0.0,374,19,356,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,11,draft|draft_verify,43.058156967163086,92.34952926635742,0.0,393,9,367,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,12,draft|draft_verify,183.0298900604248,132.53068923950195,0.0,402,35,404,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,13,draft|draft_verify,177.7794361114502,146.60954475402832,0.0,437,36,442,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,14,draft|draft_verify|target|target_rescue_verify,557.0573806762695,257.8458786010742,294.4777011871338,473,95,1016,28,473,33,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,15,draft|draft_verify,390.21921157836914,133.54802131652832,0.0,506,59,538,15,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,16,draft|draft_verify,645.592451095581,133.6979866027832,0.0,565,96,636,16,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,17,draft|draft_verify,39.98255729675293,152.72068977355957,0.0,661,6,644,17,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,18,draft|draft_verify,230.69119453430176,160.37845611572266,0.0,667,46,692,18,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,185,185,19,draft|draft_verify,148.0855941772461,155.5325984954834,0.0,713,24,718,19,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,186,186,1,draft|draft_verify,226.3326644897461,35.78758239746094,0.0,80,41,67,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,186,186,2,draft|draft_verify,137.18652725219727,33.124685287475586,0.0,121,31,100,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,186,186,3,draft|draft_verify,350.08955001831055,56.90598487854004,0.0,152,54,156,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,186,186,4,draft|draft_verify,323.9121437072754,65.86933135986328,0.0,206,56,214,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,186,186,5,draft|draft_verify,391.4525508880615,88.1199836730957,0.0,262,52,268,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,186,186,6,draft|draft_verify,145.1253890991211,91.87746047973633,0.0,314,19,289,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,187,187,1,draft|draft_verify,225.968599319458,40.58432579040527,0.0,106,38,90,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,187,187,2,draft|draft_verify,218.24359893798828,52.80923843383789,0.0,144,39,131,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,187,187,3,draft|draft_verify,153.16176414489746,57.999372482299805,0.0,183,36,169,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,187,187,4,draft|draft_verify,257.68113136291504,69.02718544006348,0.0,219,62,233,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,187,187,5,draft|draft_verify,152.41599082946777,86.6856575012207,0.0,281,32,267,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,187,187,6,draft|draft_verify,102.7061939239502,82.38863945007324,0.0,313,22,291,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,188,188,1,draft|draft_verify,206.5119743347168,83.66727828979492,0.0,336,38,320,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,188,188,2,draft|draft_verify,388.73767852783203,104.57253456115723,0.0,374,62,384,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,188,188,3,draft|draft_verify,349.2915630340576,129.94790077209473,0.0,436,61,447,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,188,188,4,draft|draft_verify|target|target_rescue_verify,438.35997581481934,275.6388187408447,477.49996185302734,497,66,1025,8,497,61,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,188,188,5,draft|draft_verify|target|target_rescue_verify,302.323579788208,262.1428966522217,446.72465324401855,558,62,1147,10,558,61,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,188,188,6,draft|draft_verify|target|target_rescue_verify,141.5719985961914,270.0197696685791,290.59863090515137,619,28,1210,12,619,32,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,1,draft|draft_verify,178.61366271972656,39.469242095947266,0.0,96,28,70,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,2,draft|draft_verify,282.3770046234131,41.1224365234375,0.0,124,46,118,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,3,draft|draft_verify,235.17370223999023,51.76687240600586,0.0,170,35,155,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,4,draft|draft_verify,305.29069900512695,61.85555458068848,0.0,205,52,209,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,5,draft|draft_verify,63.211679458618164,62.201499938964844,0.0,257,9,220,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,6,draft|draft_verify,243.88933181762695,80.73544502258301,0.0,266,46,268,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,7,draft|draft_verify,58.27927589416504,78.83524894714355,0.0,312,8,278,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,8,draft|draft_verify,507.565975189209,101.12404823303223,0.0,320,79,359,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,189,189,9,draft|draft_verify,180.9074878692627,128.32188606262207,0.0,399,28,389,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,1,draft|draft_verify,376.4636516571045,62.09421157836914,0.0,174,59,180,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,2,draft|draft_verify|target|target_rescue_verify,594.1579341888428,152.13465690612793,294.8908805847168,233,96,488,4,233,28,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,3,draft|draft_verify,187.33668327331543,69.4127082824707,0.0,261,28,240,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,4,draft|draft_verify|target|target_rescue_verify,315.9482479095459,179.96931076049805,427.20723152160645,289,47,580,8,289,49,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,5,draft|draft_verify,240.86785316467285,105.10540008544922,0.0,338,36,329,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,6,draft|draft_verify,196.63047790527344,108.14714431762695,0.0,374,32,363,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,7,draft|draft_verify|target|target_rescue_verify,253.71098518371582,255.28788566589355,230.4985523223877,406,49,810,14,406,31,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,8,draft|draft_verify,136.15679740905762,129.40645217895508,0.0,437,23,421,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,190,190,9,draft|draft_verify,82.16547966003418,131.25896453857422,0.0,460,14,437,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,1,draft|draft_verify,66.72501564025879,49.04007911682129,0.0,171,14,131,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,2,draft|draft_verify,80.92117309570312,55.457353591918945,0.0,185,19,152,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,3,draft|draft_verify,272.1419334411621,62.70861625671387,0.0,204,51,205,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,4,draft|draft_verify,134.22369956970215,65.6135082244873,0.0,255,22,229,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,5,draft|draft_verify,119.52352523803711,60.91761589050293,0.0,277,16,247,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,6,draft|draft_verify,86.51113510131836,76.99275016784668,0.0,293,18,267,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,7,draft|draft_verify,39.15238380432129,79.88524436950684,0.0,311,5,274,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,8,draft|draft_verify,98.19507598876953,83.62579345703125,0.0,316,18,294,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,9,draft|draft_verify,151.86429023742676,82.41677284240723,0.0,334,22,318,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,10,draft|draft_verify,203.6290168762207,96.68827056884766,0.0,356,31,351,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,11,draft|draft_verify,121.04010581970215,95.11423110961914,0.0,387,18,371,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,12,draft|draft_verify,161.3302230834961,129.7295093536377,0.0,405,26,399,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,13,draft|draft_verify,76.99298858642578,129.60338592529297,0.0,431,15,416,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,191,191,14,draft|draft_verify,71.53487205505371,134.0792179107666,0.0,446,8,426,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,192,192,1,draft|draft_verify,151.79848670959473,52.3223876953125,0.0,173,25,145,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,192,192,2,draft|draft_verify,559.8571300506592,70.7700252532959,0.0,198,89,236,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,192,192,3,draft|draft_verify,88.62066268920898,62.92128562927246,0.0,287,16,254,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,192,192,4,draft|draft_verify,141.39485359191895,79.16092872619629,0.0,303,20,276,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,192,192,5,draft|draft_verify,34.74092483520508,84.19561386108398,0.0,323,6,284,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,192,192,6,draft|draft_verify,136.4748477935791,85.65139770507812,0.0,329,22,308,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,192,192,7,draft|draft_verify,48.86746406555176,80.30867576599121,0.0,351,7,317,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,192,192,8,draft|draft_verify,42.36745834350586,95.36075592041016,0.0,358,5,324,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,193,193,1,draft|draft_verify,204.68497276306152,33.788204193115234,0.0,133,35,114,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,193,193,2,draft|draft_verify,120.12290954589844,60.5924129486084,0.0,168,24,140,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,193,193,3,draft|draft_verify,258.78119468688965,62.2406005859375,0.0,192,55,197,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,193,193,4,draft|draft_verify,219.16723251342773,61.36131286621094,0.0,247,42,241,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,193,193,5,draft|draft_verify,195.2357292175293,81.19416236877441,0.0,289,35,278,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,193,193,6,draft|draft_verify,88.73414993286133,82.13520050048828,0.0,324,14,294,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,194,194,1,draft|draft_verify,238.3289337158203,70.08194923400879,0.0,253,47,246,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,194,194,2,draft|draft_verify,544.4207191467285,105.00669479370117,0.0,300,73,321,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,194,194,3,draft|draft_verify,382.95578956604004,98.30832481384277,0.0,373,55,378,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,194,194,4,draft|draft_verify|target|target_rescue_verify,469.07901763916016,276.1261463165283,1895.1606750488281,428,71,1074,8,428,243,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,194,194,5,draft|draft_verify|target|target_rescue_verify,230.11541366577148,314.60022926330566,383.07809829711914,671,44,1349,10,671,55,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,194,194,6,draft|draft_verify,117.32625961303711,156.1586856842041,0.0,726,13,695,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,1,draft|draft_verify,216.06040000915527,58.55226516723633,0.0,163,36,145,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,2,draft|draft_verify,271.2240219116211,65.93585014343262,0.0,199,46,193,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,3,draft|draft_verify,166.83697700500488,62.986135482788086,0.0,245,31,226,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,4,draft|draft_verify,29034.92569923401,134.66763496398926,0.0,276,13,241,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,5,draft|draft_verify,60.75286865234375,69.43988800048828,0.0,289,9,252,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,6,draft|draft_verify,104.55632209777832,76.69568061828613,0.0,298,16,270,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,7,draft|draft_verify,144.04702186584473,78.44042778015137,0.0,314,20,292,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,8,draft|draft_verify,129.46534156799316,80.50823211669922,0.0,334,19,313,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,195,195,9,draft|draft_verify,53.414344787597656,94.11334991455078,0.0,353,6,321,9,0,0,1,1,0
